DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2021,32.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2023,28.04,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2021,26.06,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2023,17.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2021,11.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2023,11.93,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,North Macedonia,2021,9.43,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2021,40.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2023,40.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Netherlands,2021,54.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Netherlands,2023,55.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Norway,2021,42.84,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Norway,2023,50.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Poland,2021,24.18,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Poland,2023,23.20,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Portugal,2021,34.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Portugal,2023,34.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Romania,2021,10.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Romania,2023,10.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Serbia,2021,15.18,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Serbia,2023,13.27,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Sweden,2021,36.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Sweden,2023,37.41,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Slovenia,2021,22.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Slovenia,2023,20.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Slovakia,2021,23.42,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Slovakia,2023,24.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Türkiye,2021,12.12,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Türkiye,2023,12.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Albania,2021,19.79,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Albania,2023,15.55,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Austria,2021,30.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Austria,2023,32.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Bosnia and Herzegovina,2021,29.29,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Bosnia and Herzegovina,2023,23.20,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Belgium,2021,27.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Belgium,2023,31.12,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Bulgaria,2021,23.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Bulgaria,2023,27.79,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Switzerland,2021,37.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Switzerland,2023,34.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Cyprus,2021,29.26,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Cyprus,2023,24.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Czechia,2021,35.63,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Czechia,2023,33.63,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Germany,2021,30.08,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Germany,2023,32.43,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Denmark,2021,31.27,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Denmark,2023,30.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,28.12,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,28.86,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Estonia,2021,28.69,,
